id,reg,active,serial,hexIcao,airlineName,iataCodeShort,icaoCode,model,modelCode,numSeats,rolloutDate,firstFlightDate,deliveryDate,registrationDate,typeName,numEngines,engineType,isFreighter,productionLine,ageYears,verified,numRegistrations,firstRegistrationDate
27042,N351DN,True,8251,A3E8DC,Delta Air Lines,321,A321,A321,321-211,192,2018-05-21,2018-05-21,2018-05-31,2018-05-31,Airbus A321,2,Jet,False,Airbus A321,6.8,True,1,2018-05-31
2122302,N8860S,True,42671,AC3688,Southwest Airlines,7M8,B38M,B38M,737-8MAX,,,,2023-04-05,2023-04-05,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,1.9,True,1,2023-04-05
2133548,N341TR,True,44490,A3C2BE,American Airlines,7M8,B38M,B38M,737-8MAX,172,,,2023-12-22,2023-12-22,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,1.2,True,1,2023-12-22
27548,N404AN,True,8758,A4BB8A,American Airlines,321,A321,A21N,321-253NX,196,2019-06-06,2019-06-06,2019-06-15,2019-06-15,Airbus A321,2,Jet,False,Airbus A321,5.8,True,1,2019-06-15
2121701,N8788L,True,67777,AC1789,Southwest Airlines,7M8,B38M,B38M,737-8MAX,,,2022-10-05,2022-11-04,2022-11-04,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,2.4,True,1,2022-11-04
14721,N8677A,True,36650,ABEC26,Southwest Airlines,738,B738,B738,B737-8H4,175,2016-01-11,2016-01-11,2016-01-21,2016-01-21,Boeing 737-800,2,Jet,False,Boeing 737 NG,9.2,True,1,2016-01-21
18246,N28457,True,41744,A2DFFE,United Airlines,739,B739,B739,B737-924ER,179,2012-09-04,2012-09-04,2012-09-18,2012-09-18,Boeing 737-900,2,Jet,False,Boeing 737 NG,12.5,True,1,2012-09-18
1446,N509JB,True,1270,A65C29,JetBlue Airways,320,A320,A320,320-232,150,2000-06-20,2000-06-20,2000-07-26,2000-07-26,Airbus A320,2,Jet,False,Airbus A320,24.7,True,1,2000-07-26
3950,N258JB,True,19000047,A27600,JetBlue Airways,E90,E190,E190,190AR,,,,2006-10-04,2006-10-04,Embraer 190,2,Jet,False,Embraer ERJ190,18.4,True,1,2006-10-04
9371,N7849A,True,29367,AAA2F6,Southwest Airlines,73G,B737,B737,B737-71B,,2006-03-03,2006-03-03,2006-03-20,2016-08-24,Boeing 737-700,2,Jet,False,Boeing 737 NG,19.0,True,2,2006-03-20
13364,N244WN,True,34864,A240DC,Southwest Airlines,73G,B737,B737,B737-7H4,143,2006-06-16,2006-06-16,2006-06-28,2006-06-28,Boeing 737-700,2,Jet,False,Boeing 737 NG,18.7,True,1,2006-06-28
16250,N8312C,True,38809,AB5EB2,Southwest Airlines,738,B738,B738,B737-8H4,175,2012-06-08,2012-06-08,2012-06-25,2012-06-25,Boeing 737-800,2,Jet,False,Boeing 737 NG,12.8,True,1,2012-06-25
2132892,N17314,True,67569,A126EA,United Airlines,7M8,B38M,B38M,737-8MAX,,,,2023-07-24,2023-07-24,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,1.6,True,1,2023-07-24
23318,N8632A,True,60082,ABDC9B,Southwest Airlines,738,B738,B738,B737-8H4,175,2014-05-16,2014-05-16,2014-06-05,2014-06-05,Boeing 737-800,2,Jet,False,Boeing 737 NG,10.8,True,1,2014-06-05
7857,N12116,True,27558,A05A03,United Airlines,752,B752,B752,B757-224,169,1996-03-18,1996-03-18,1996-03-27,2011-01-02,Boeing 757-200,2,Jet,False,Boeing 757,29.0,True,2,1996-03-27
30211,N269SY,True,17000727,A2A213,SkyWest Airlines,E75,E175,E175,175LR,,2018-05-09,,,2018-05-29,Embraer 175,2,Jet,False,Embraer ERJ170,6.8,True,1,2018-05-29
183606,N27258,True,66593,A2B112,United Airlines,738,B738,B738,B737-8MAX,166,2021-08-07,,,2021-08-20,Boeing 737-800,2,Jet,False,Boeing 737 NG,3.6,True,1,2021-08-20
22263,N966AT,True,55027,AD7282,Delta Air Lines,717,B717,B717,B717-2BD,,,,2001-09-28,2014-05-28,Boeing 717,2,Jet,False,Boeing 717,23.4,True,2,2001-09-28
184030,N608NN,True,15473,A7E630,PSA Airlines,CR9,CRJ9,CRJ9,CRJ-900LR,,2019-09-06,,,2019-09-19,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,5.5,True,1,2019-09-19
183220,N14168,True,145840,A0A9B2,CommutAir,ER4,E145,E145,145XR,,,,,2018-08-13,Embraer 145,2,Jet,False,Embraer ERJ145,,True,2,2004-08-25
1746247,N955LR,False,15376,AD4844,PSA Airlines,CR9,CRJ9,CRJ9,CRJ-900LR,,2015-07-14,2015-07-14,2015-08-20,2023-11-06,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,9.7,True,3,2015-08-20
9836,N415WN,True,29836,A4E8B4,Southwest Airlines,73G,B737,B737,B737-7H4,,2001-10-05,2001-10-05,2001-11-13,2001-11-13,Boeing 737-700,2,Jet,False,Boeing 737 NG,23.4,True,1,2001-11-13
2302,N656AE,True,145740,A8A309,Piedmont Airlines,ER4,E145,E145,145LR,,,,2003-10-20,2019-03-10,Embraer 145,2,Jet,False,Embraer ERJ145,21.4,True,3,2003-10-20
4457,N358JB,False,19000618,A4034F,JetBlue Airways,E90,E190,E190,190AR,100,,,2013-04-29,2013-04-29,Embraer 190,2,Jet,False,Embraer ERJ190,11.9,True,1,2013-04-29
9700,N327NW,True,297,A38992,Delta Air Lines,320,A320,A320,320-211,157,1992-01-28,1992-01-28,1992-04-01,2009-12-22,Airbus A320,2,Jet,False,Airbus A320,33.1,True,2,1992-04-01
31472,N633RW,False,17000054,A84A6D,Envoy Air,E70,E170,E170,170SE,70,,,2004-10-22,2023-02-02,Embraer 170,2,Jet,False,Embraer ERJ170,20.4,True,5,2004-10-22
2144539,N355TW,True,44496,A3F91E,American Airlines,7M8,B38M,B38M,737-8MAX,,,,2024-09-05,2024-09-05,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,0.5,True,1,2024-09-05
2115275,N11191,True,145935,A03397,CommutAir,ER4,E145,E145,145XR,,,,,2016-12-21,Embraer 145,2,Jet,False,Embraer ERJ145,,True,2,2005-09-14
1747240,N921EV,False,7819,ACC259,West Air (USA),CR2,CRJ2,CRJ2,CRJ-200LR,50,,,2003-07-10,2017-08-17,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,21.7,True,3,2003-07-10
14802,N8697C,True,36728,ABF396,Southwest Airlines,738,B738,B738,B737-8H4,175,2016-08-12,2016-08-12,2016-09-02,2016-08-25,Boeing 737-800,2,Jet,False,Boeing 737 NG,8.6,True,1,2016-08-25
25471,N197NV,True,7063,A1836C,Allegiant Air,320,A320,A320,320-214,,2016-03-23,2016-03-23,2016-04-14,2022-11-14,Airbus A320,2,Jet,False,Airbus A320,9.0,True,3,2016-04-14
30633,N641QX,True,17000761,A86A66,Horizon Air,E75,E175,E175,175LR,76,,,,2018-11-15,Embraer 175,2,Jet,False,Embraer ERJ170,,True,1,2018-11-15
1748054,N608UX,True,17000806,A7E6CF,SkyWest Airlines,E75,E175,E175,175LL,,2019-06-18,,,2020-04-25,Embraer 175,2,Jet,False,Embraer ERJ170,5.7,True,2,2019-07-20
23120,N105NN,True,5904,A01880,American Airlines,32B,A321,A321,321-231,102,2013-12-15,2013-12-15,2013-12-21,2013-12-21,Airbus A321 (Sharklets),2,Jet,False,Airbus A321,11.2,True,1,2013-12-21
10492,N227UA,True,30555,A1FCC5,United Airlines,772,B772,B772,B777-222ER,276,2001-12-21,2001-12-21,2002-01-14,2002-01-14,Boeing 777-200,2,Jet,False,Boeing 777,23.2,True,1,2002-01-14
11562,N218WN,True,32489,A1D93B,Southwest Airlines,73G,B737,B737,B737-7H4,,2005-06-22,2005-06-22,2005-07-06,2005-07-06,Boeing 737-700,2,Jet,False,Boeing 737 NG,19.7,True,1,2005-07-06
22424,N495HA,True,55185,A6235B,Hawaiian Airlines,717,B717,B717,B717-2BL,128,,2005-06-28,2005-07-08,2017-03-09,Boeing 717,2,Jet,False,Boeing 717,19.7,True,4,2005-07-06
6500,N320NV,True,2514,A36F90,Allegiant Air,31W,A319,A319,319-111,156,2005-06-20,2005-06-20,2007-05-12,2018-11-17,Airbus A319,2,Jet,False,Airbus A319,19.7,True,2,2005-07-12
3783,N833AW,True,1844,AB6394,American Airlines,319,A319,A319,319-132,128,2002-10-21,2002-10-21,2002-11-19,2015-04-08,Airbus A319,2,Jet,False,Airbus A319,22.4,True,3,2002-11-19
20565,N549UW,True,4932,A6FB32,American Airlines,321,A321,A321,321-231,187,2011-11-19,2011-11-19,2011-11-29,2015-04-08,Airbus A321,2,Jet,False,Airbus A321,13.3,True,2,2011-11-29
30741,N182SY,True,17000579,A149C1,SkyWest Airlines,E75,E175,E175,175LR,76,2016-07-15,,,2016-08-10,Embraer 175,2,Jet,False,Embraer ERJ170,8.7,True,1,2016-08-10
4133,N304JB,False,19000257,A32EF8,JetBlue Airways,E90,E190,E190,190AR,100,,,2009-03-17,2009-03-17,Embraer 190,2,Jet,False,Embraer ERJ190,16.0,True,1,2009-03-17
1419,N220NV,True,1262,A1E241,Allegiant Air,320,A320,A320,320-214,177,2000-06-08,2000-06-08,2000-07-13,2013-09-21,Airbus A320,2,Jet,False,Airbus A320,24.8,True,3,2000-07-13
2548,N476UA,True,1508,A5D927,United Airlines,320,A320,A320,320-232,,2001-05-31,2001-05-31,2001-07-10,2009-02-17,Airbus A320,2,Jet,False,Airbus A320,23.8,True,3,2001-07-10
11541,N449WN,True,32469,A56E0D,Southwest Airlines,73G,B737,B737,B737-7H4,,2003-12-10,2003-12-10,2004-01-07,2004-01-07,Boeing 737-700,2,Jet,False,Boeing 737 NG,21.3,True,1,2004-01-07
14997,N8569Z,True,36954,ABC14D,Southwest Airlines,738,B738,B738,B737-8H4,175,2018-04-15,2018-04-15,2018-04-19,2018-04-19,Boeing 737-800,2,Jet,False,Boeing 737 NG,6.9,True,1,2018-04-19
20910,N121DU,True,50040,A057C7,Delta Air Lines,CS1,BCS1,BCS1,220-171,109,,2019-07-22,2019-08-09,2019-08-09,Airbus A220-100,2,Jet,False,Airbus A220,5.6,True,1,2019-08-09
31021,N2251U,True,66591,A1F622,United Airlines,773,B773,B773,B777-322ER,350,2020-01-22,,,2020-01-29,Boeing 777-300,2,Jet,False,Boeing 777,5.1,True,1,2020-01-29
10874,N841NN,True,30914,AB84C9,American Airlines,738,B738,B738,B737-823,172,2010-05-24,2010-05-24,2010-06-11,2010-06-04,Boeing 737-800,2,Jet,False,Boeing 737 NG,14.8,True,1,2010-06-04
2122176,N17550,True,64479,A12EE0,United Airlines,7M9,B39M,B39M,737-9MAX,,,,2023-03-01,2023-03-01,Boeing 737 MAX 9,2,Jet,False,Boeing 737 MAX,2.0,True,1,2023-03-01
12206,N941NN,True,33232,AD1218,American Airlines,738,B738,B738,B737-823,172,2013-10-28,2013-10-28,2013-12-11,2013-12-11,Boeing 737-800,2,Jet,False,Boeing 737 NG,11.4,True,1,2013-12-11
31531,N321JS,True,17000444,A372E0,Envoy Air,E75,E175,E175,175LR,76,2014-12-02,2014-12-02,2014-12-18,2024-02-16,Embraer 175,2,Jet,False,Embraer ERJ170,10.3,True,3,2014-12-18
10902,N987AN,True,31069,ADC532,American Airlines,738,B738,B738,B737-823,172,2009-05-09,2009-05-09,2009-05-22,2009-05-22,Boeing 737-800,2,Jet,False,Boeing 737 NG,15.8,True,1,2009-05-22
25953,N238FR,True,7458,A226C5,Frontier Airlines,320,A320,A320,320-214,168,2016-12-13,2016-12-13,2016-12-21,2016-12-22,Airbus A320,2,Jet,False,Airbus A320,8.2,True,1,2016-12-22
2121914,N974NK,True,11270,AD93B7,Spirit Airlines,32N,A20N,A20N,320-271N,,,,2023-02-03,2023-02-03,Airbus A320 NEO,2,Jet,False,Airbus A320 NEO,2.1,True,1,2023-02-03
2578,N897SK,True,15103,AC60EF,SkyWest Airlines,CR9,CRJ9,CRJ9,CRJ-900LR,,,,2007-01-25,2013-04-01,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,18.1,True,3,2007-01-25
157511,N519SY,True,17000899,A68485,SkyWest Airlines,E75,E175,E175,175LR,76,2021-12-09,,,2021-12-23,Embraer 175,2,Jet,False,Embraer ERJ170,3.3,True,1,2021-12-23
22225,N947AT,True,55010,AD273B,Delta Air Lines,717,B717,B717,B717-2BD,110,,,1999-12-22,2015-10-23,Boeing 717,2,Jet,False,Boeing 717,25.2,True,2,1999-12-22
8864,N17229,True,28793,A1235B,United Airlines,738,B738,B738,B737-824,,1999-05-18,1999-05-18,1999-06-04,2011-11-30,Boeing 737-800,2,Jet,False,Boeing 737 NG,25.8,True,2,1999-06-04
11605,N265WN,True,32522,A29391,Southwest Airlines,73G,B737,B737,B737-7H4,,2007-01-24,2007-01-24,2007-02-06,2007-02-06,Boeing 737-700,2,Jet,False,Boeing 737 NG,18.1,True,1,2007-02-06
3990,N279JB,True,19000090,A2C8B5,JetBlue Airways,E90,E190,E190,190AR,,,,2007-07-24,2007-07-25,Embraer 190,2,Jet,False,Embraer ERJ190,17.6,True,1,2007-07-25
2121855,N8838Q,True,67484,AC2C79,Southwest Airlines,7M8,B38M,B38M,737-8MAX,175,,2022-12-28,2023-01-23,2023-01-23,Boeing 737 MAX 8,2,Jet,False,Boeing 737 MAX,2.2,True,1,2023-01-23
12273,N557NW,True,33393,A71AAD,Delta Air Lines,752,B752,B752,B757-251,199,2002-06-28,2002-06-28,2002-07-15,2009-02-20,Boeing 757-200,2,Jet,False,Boeing 757,22.7,True,2,2002-07-15
3170,N806MD,False,17000019,AAF93E,Envoy Air,E70,E170,E170,170LR,66,,,2004-04-15,2023-08-02,Embraer 170,2,Jet,False,Embraer ERJ170,20.9,True,6,2004-04-15
16891,N534UW,True,3989,A6C120,American Airlines,321,A321,A321,321-231,,2009-07-21,2009-07-21,2009-07-31,2015-04-08,Airbus A321,2,Jet,False,Airbus A321,15.6,True,2,2009-07-31
13500,N638VA,False,3503,A85D50,Alaska Airlines,320,A320,A320,320-214,150,2008-04-25,2008-04-25,2008-05-10,2018-01-11,Airbus A320,2,Jet,False,Airbus A320,16.9,True,3,2008-05-10
24720,N918DU,True,64885,ACB4C1,Delta Air Lines,737,,B739,B737-932ER,,2019-01-29,2019-01-29,2019-01-31,2019-01-31,Boeing 737,2,Jet,False,Boeing 737,6.1,True,1,2019-01-31
2783,N330NB,False,1549,A396FD,Delta Air Lines,319,A319,A319,319-114,132,2001-07-03,2001-07-03,2001-07-26,2009-08-02,Airbus A319,2,Jet,False,Airbus A319,23.7,True,2,2001-07-26
27205,N338FR,True,8402,A3B414,Frontier Airlines,320,A320,A20N,320-251N,186,2018-08-24,2018-08-24,2018-08-30,2018-08-30,Airbus A320,2,Jet,False,Airbus A320,6.5,True,1,2018-08-30
183193,N677AE,True,145810,A8F5BE,Envoy Air,ER4,E145,E135,145LR,,,,2004-05-24,2016-05-11,Embraer 145,2,Jet,False,Embraer ERJ145,20.8,True,4,2004-05-24
11523,N434WN,True,32454,A533FB,Southwest Airlines,73G,B737,B737,B737-7H4,,2003-04-09,2003-04-09,2003-05-02,2003-05-02,Boeing 737-700,2,Jet,False,Boeing 737 NG,21.9,True,1,2003-05-02
1751110,N883DN,True,31993,AC2952,Delta Air Lines,739,B739,B739,B737-932ER,180,2017-07-21,,,2017-08-16,Boeing 737-900,2,Jet,False,Boeing 737 NG,7.6,True,1,2017-08-16
14243,N36962,True,35880,A43100,United Airlines,789,B789,B789,B787-9,252,2015-11-06,2015-11-06,2015-12-01,2015-12-01,Boeing 787-9,2,Jet,False,Boeing 787,9.3,True,1,2015-12-01
2114136,N320PQ,True,15320,A36FA4,Endeavor Air,CR9,CRJ9,CRJ9,CRJ-900LR,76,2014-05-30,,,2014-07-11,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,10.8,True,1,2014-07-11
2134032,N521DN,True,661,A68CFD,Delta Air Lines,359,A359,A359,350-941,275,,2024-04-10,2024-05-03,2024-05-03,Airbus A350-900,2,Jet,False,Airbus A350,0.9,True,1,2024-05-03
10242,N792AN,True,30253,AABF80,American Airlines,772,B772,B772,B777-223ER,273,2000-07-14,2000-07-14,2000-07-31,2000-07-31,Boeing 777-200,2,Jet,False,Boeing 777,24.7,True,1,2000-07-31
2118625,N197PQ,True,15197,A18380,Endeavor Air,CR9,CRJ9,CRJ9,CRJ-900LR,,,,2008-12-15,2018-03-23,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,16.2,True,3,2008-12-15
2122376,N782SK,True,10278,AA998E,SkyWest Airlines,,,,CRJ-701ER,,,,2009-06-19,2009-06-19,Canadair CRJ-701ER,,,False,,15.7,True,1,2009-06-19
29474,N370DN,True,8765,A43423,Delta Air Lines,321,A321,A321,321-211,,2019-02-15,,,2019-03-01,Airbus A321,2,Jet,False,Airbus A321,6.1,True,1,2019-03-01
25266,N661NK,True,6867,A8B926,Spirit Airlines,321,A321,A321,321-231,228,2015-11-13,2015-11-13,2015-12-01,2015-12-01,Airbus A321,2,Jet,False,Airbus A321,9.3,True,1,2015-12-01
183996,N916SW,True,7634,ACAE9A,SkyWest Airlines,CR2,CRJ2,CRJ2,CRJ-200LR,50,,,2002-04-08,2023-06-25,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,22.9,True,2,2002-04-08
72938,N425AN,True,10184,A50E3F,American Airlines,32Q,A21N,A21N,321-253NX,196,2020-10-05,,,2020-10-16,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,4.4,True,1,2020-10-16
1747131,N602LR,True,15151,A7CFB7,Endeavor Air,CR9,CRJ9,CRJ9,CRJ-900LR,,,,2008-01-11,2013-06-26,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,17.2,True,5,2008-01-11
2122417,N702NK,True,11328,A95D32,Spirit Airlines,32Q,A21N,A21N,321-271NX,235,,,2023-06-07,2023-06-07,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,1.8,True,1,2023-06-07
31593,N729YX,True,17000512,A9C737,Republic Airways,E75,E175,E175,175LR,76,2015-10-13,,,2015-11-06,Embraer 175,2,Jet,False,Embraer ERJ170,9.4,True,1,2015-11-06
1747135,N479CA,True,7675,A5E2BC,West Air (USA),CR2,CRJ2,CRJ2,CRJ-200LR,,,,2002-08-28,2007-07-25,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,22.5,True,2,2002-08-28
182752,N446AN,True,10770,A560F4,American Airlines,32Q,A21N,A21N,321-253NX,196,2022-01-06,,,2022-01-18,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,3.2,True,1,2022-01-18
7266,N544US,True,26491,A6E89B,Delta Air Lines,752,B752,B752,B757-251,,1996-05-07,1996-05-07,1996-05-20,2009-02-01,Boeing 757-200,2,Jet,False,Boeing 757,28.8,True,2,1996-05-20
2116140,N414AL,True,9359,A4E307,American Airlines,32Q,A21N,A21N,321-253NX,196,2020-01-23,,,2020-01-31,Airbus A321 NEO,2,Jet,False,Airbus A321 NEO,5.1,True,1,2020-01-31
3249,N113HQ,True,17000177,A03816,Republic Airways,E75,E175,E175,175LR,76,,,2007-08-10,2007-08-09,Embraer 175,2,Jet,False,Embraer ERJ170,17.6,True,1,2007-08-09
18777,N602NK,True,4264,A7CFE3,Spirit Airlines,320,A320,A320,320-232,170,2010-03-26,2010-03-26,2010-04-09,2010-04-09,Airbus A320,2,Jet,False,Airbus A320,15.0,True,1,2010-04-09
25852,N313DN,True,7381,A3524E,Delta Air Lines,321,A321,A321,321-211,189,2016-11-04,2016-11-04,2016-11-15,2016-11-10,Airbus A321,2,Jet,False,Airbus A321,8.3,True,1,2016-11-10
1749820,N975SW,True,7951,AD97DD,West Air (USA),CR2,CRJ2,CRJ2,CRJ-200LR,,,,2004-07-16,2004-07-16,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,20.7,True,1,2004-07-16
34899,N616UX,True,17000817,A806E0,SkyWest Airlines,E75,E175,E175,175LL,,2019-08-06,,,2020-05-04,Embraer 175,2,Jet,False,Embraer ERJ170,5.6,True,2,2019-09-21
22352,N924AT,True,55080,ACCD18,Delta Air Lines,717,B717,B717,B717-231,110,2000-12-12,2000-12-12,2000-12-15,2014-05-22,Boeing 717,2,Jet,False,Boeing 717,24.2,True,4,2000-12-15
12854,N206WN,True,34011,A1AA4E,Southwest Airlines,73G,B737,B737,B737-7H4,,2005-03-17,2005-03-17,2005-03-28,2005-03-28,Boeing 737-700,2,Jet,False,Boeing 737 NG,20.0,True,1,2005-03-28
10151,N557WN,False,30166,A71B6D,Southwest Airlines,73G,B737,B737,737-790,143,2000-10-20,2000-10-20,2000-11-14,2014-04-25,Boeing 737-700,2,Jet,False,Boeing 737 NG,24.4,True,2,2000-11-14
1748391,N8817L,True,42537,AC24E4,Southwest Airlines,738,B738,B738,B737-8MAX,175,2020-08-17,,,2021-02-23,Boeing 737-800,2,Jet,False,Boeing 737 NG,4.6,True,1,2021-02-23
30438,N917NK,True,9179,ACB1E2,Spirit Airlines,32N,A20N,A20N,320-271N,182,2019-11-07,,,2019-11-15,Airbus A320 NEO,2,Jet,False,Airbus A320 NEO,5.3,True,1,2019-11-15
14984,N8686A,True,36938,ABEFBA,Southwest Airlines,738,B738,B738,B737-8H4,,2016-04-21,2016-04-22,2016-05-06,2016-05-06,Boeing 737-800,2,Jet,False,Boeing 737 NG,8.9,True,1,2016-05-06
22813,N189NV,True,5687,A1635B,Allegiant Air,320,A320,A320,320-214,,2013-07-02,2013-07-02,2013-07-22,2024-03-26,Airbus A320,2,Jet,False,Airbus A320,11.7,True,2,2013-07-22
28378,N365NW,True,964,A42020,Delta Air Lines,320,A320,A320,320-212,150,1999-01-29,1999-01-29,1999-03-09,2009-10-17,Airbus A320,2,Jet,False,Airbus A320,26.1,True,2,1999-03-09
12693,N457WN,True,33856,A58E1E,Southwest Airlines,73G,B737,B737,B737-7H4,,2004-03-31,2004-03-31,2004-04-13,2004-04-13,Boeing 737-700,2,Jet,False,Boeing 737 NG,20.9,True,1,2004-04-13
1708,N468UA,True,1363,A5B916,United Airlines,320,A320,A320,320-232,,2000-11-13,2000-11-13,2000-12-18,2000-12-18,Airbus A320,2,Jet,False,Airbus A320,24.3,True,1,2000-12-18
9359,N7877H,True,29359,AAADDC,Southwest Airlines,737,,B737,B737-7Q8,,2005-02-17,2005-02-17,2005-03-03,2016-06-10,Boeing 737,2,Jet,False,Boeing 737,20.1,True,3,2005-03-10
17380,N812AA,True,40630,AB10CB,American Airlines,788,B788,B788,B787-8,234,2015-12-04,2015-12-04,2015-12-17,2015-12-17,Boeing 787-8,2,Jet,False,Boeing 787,9.3,True,1,2015-12-17
185905,N302RN,True,17000849,A32844,Envoy Air,E75,E175,E175,175LR,76,2020-09-24,,,2020-12-04,Embraer 175,2,Jet,False,Embraer ERJ170,4.5,True,1,2020-12-04
21611,N557UW,True,5269,A71B43,American Airlines,321,A321,A321,321-231,187,2012-08-08,2012-08-08,2012-08-29,2015-04-08,Airbus A321,2,Jet,False,Airbus A321,12.6,True,2,2012-08-29
8115,N760SW,False,27874,AA432D,Southwest Airlines,73G,B737,B737,737-7H4,,2000-01-07,2000-01-07,2000-01-24,2000-01-24,Boeing 737-700,2,Jet,False,Boeing 737 NG,25.2,True,1,2000-01-24
3740,N353NB,True,1828,A3F120,Delta Air Lines,319,A319,A319,319-114,1,2002-09-23,2002-09-23,2002-10-25,2009-05-01,Airbus A319,2,Jet,False,Airbus A319,22.5,True,2,2002-10-25
31575,N210JQ,True,17000260,A1BA59,Republic Airways,E75,E175,E175,175LR,,,,,2017-01-31,Embraer 175,2,Jet,False,Embraer ERJ170,,True,2,2008-11-25
9013,N23721,True,28940,A22539,United Airlines,73G,B737,B737,B737-724,126,1999-02-19,1999-02-19,1999-03-09,2011-11-30,Boeing 737-700,2,Jet,False,Boeing 737 NG,26.1,True,2,1999-03-09
10912,N822NN,True,31085,AB3982,American Airlines,738,B738,B738,B737-823,,2010-01-08,2010-01-08,2010-01-22,2010-01-22,Boeing 737-800,2,Jet,False,Boeing 737 NG,15.2,True,1,2010-01-22
24944,N925UY,True,6613,ACD296,American Airlines,321,A321,A321,321-231,187,2015-05-20,2015-05-20,2015-06-02,2015-06-02,Airbus A321,2,Jet,False,Airbus A321,9.8,True,1,2015-06-02
12847,N37298,True,34004,A43EED,United Airlines,738,B738,B738,B737-824,166,2005-11-04,2005-11-04,2005-11-21,2011-11-30,Boeing 737-800,2,Jet,False,Boeing 737 NG,19.4,True,2,2005-11-21
172885,N142DU,True,50060,A0AA7C,Delta Air Lines,CS1,BCS1,BCS1,220-171,,,,,2022-02-18,Airbus A220-100,2,Jet,False,Airbus A220,,True,1,2022-02-18
9564,N922NN,True,29574,ACC6D1,American Airlines,738,B738,B738,B737-823,,2013-03-19,2013-03-19,2013-04-05,2013-04-05,Boeing 737-800,2,Jet,False,Boeing 737 NG,12.0,True,1,2013-04-05
7261,N539US,True,26486,A6D3AF,Delta Air Lines,752,B752,B752,B757-251,199,1996-03-11,1996-03-11,1996-03-25,2008-12-01,Boeing 757-200,2,Jet,False,Boeing 757,29.0,True,2,1996-03-25
2117978,N908SW,False,7540,AC8E89,SkyWest Airlines,CR2,CRJ2,CRJ2,CRJ-200LR,,,,2001-07-27,2001-07-27,Canadair CRJ 200,2,Jet,False,Canadair CRJ 100,23.6,True,1,2001-07-27
10732,N398DA,True,30774,A4A0CD,Delta Air Lines,738,B738,B738,B737-832,160,2000-08-09,2000-08-09,2000-08-24,2000-08-24,Boeing 737-800,2,Jet,False,Boeing 737 NG,24.6,True,1,2000-08-24
2115886,N920XJ,True,15167,ACC040,Endeavor Air,CR9,CRJ9,CRJ9,CRJ-900LR,,,,2008-03-20,2013-06-26,Canadair CRJ 900,2,Jet,False,Canadair CRJ 900,17.0,True,3,2008-03-20
9369,N7845A,True,29366,AAA26A,Southwest Airlines,73G,B737,B737,B737-71B,143,2006-02-02,2006-02-02,2006-02-21,2016-08-18,Boeing 737-700,2,Jet,False,Boeing 737 NG,19.1,True,2,2006-02-22
110319,N507SY,True,17000888,A65598,SkyWest Airlines,E75,E175,E175,175LR,76,2021-09-08,,,2021-10-08,Embraer 175,2,Jet,False,Embraer ERJ170,3.5,True,1,2021-10-08
30755,N256SY,True,17000647,A26F6F,SkyWest Airlines,E75,E175,E175,175LR,76,2017-03-21,,,2017-04-20,Embraer 175,2,Jet,False,Embraer ERJ170,8.0,True,1,2017-04-20
25371,N166NN,True,6973,A10931,American Airlines,321,A321,A321,321-231,181,2016-07-15,2016-07-15,2016-07-29,2016-07-29,Airbus A321,2,Jet,False,Airbus A321,8.7,True,1,2016-07-29
22254,N959AT,True,55021,AD5628,Delta Air Lines,717,B717,B717,717-2BD,110,,,2001-03-29,2014-07-31,Boeing 717,2,Jet,False,Boeing 717,24.0,True,2,2001-03-29
3967,N267JB,True,19000065,A299C8,JetBlue Airways,E90,E190,E190,190AR,100,,,2007-02-27,2007-02-27,Embraer 190,2,Jet,False,Embraer ERJ190,18.0,True,1,2007-02-27
11162,N28478,True,31649,A2E045,United Airlines,739,B739,B739,B737-924ER,179,2013-07-17,2013-07-17,2013-07-25,2013-07-25,Boeing 737-900,2,Jet,False,Boeing 737 NG,11.7,True,1,2013-07-25
3627,N536JB,True,1784,A6C781,JetBlue Airways,320,A320,A320,320-232,150,2002-04-10,2002-04-10,2002-05-24,2002-05-24,Airbus A320,2,Jet,False,Airbus A320,22.9,True,1,2002-05-24
3638,N375NC,True,1789,A4478D,Delta Air Lines,320,A320,A320,320-212,157,2002-04-18,2002-04-18,2002-06-10,2009-03-01,Airbus A320,2,Jet,False,Airbus A320,22.9,True,2,2002-06-10
